title,currency,value,status
deal_906,GBP,878.11,won
deal_907,USD,653.28,open
deal_908,GBP,736.84,open
deal_909,EUR,270.12,open
deal_910,GBP,996.32,open
deal_911,GBP,681.92,open
deal_912,USD,10.86,lost
deal_913,EUR,227.02,deleted
deal_914,USD,853.93,lost
deal_915,USD,312.31,deleted
deal_916,USD,140.25,open
deal_917,USD,291.35,won
deal_918,EUR,107.19,won
deal_919,USD,400.71,open
deal_920,EUR,75.92,open
deal_921,USD,426.53,open
deal_922,GBP,225.42,lost
deal_923,USD,723.16,lost
deal_924,EUR,727.68,lost
deal_925,EUR,780.77,lost
deal_926,GBP,783.42,deleted
deal_927,USD,507.5,lost
deal_928,USD,70.81,open
deal_929,EUR,7.07,deleted
deal_930,USD,455.16,lost
deal_931,GBP,765.01,deleted
deal_932,USD,431.87,open
deal_933,EUR,934.33,open
deal_934,EUR,757.02,won
deal_935,GBP,844.59,open
deal_936,EUR,800.04,lost
deal_937,GBP,928.41,won
deal_938,USD,482.68,won
deal_939,USD,673.86,lost
deal_940,EUR,661.84,lost
deal_941,GBP,482.54,lost
deal_942,EUR,904.32,deleted
deal_943,USD,166.26,deleted
deal_944,USD,810.15,deleted
deal_945,GBP,622.29,open
deal_946,EUR,141.85,deleted
deal_947,USD,925.73,won
deal_948,USD,577.59,deleted
deal_949,EUR,256.56,lost
deal_950,GBP,109.12,won
deal_951,GBP,979.74,deleted
deal_952,GBP,978.02,open
deal_953,EUR,493.52,deleted
deal_954,EUR,223.21,lost
deal_955,GBP,425.48,lost
deal_956,USD,893.29,lost
deal_957,EUR,256.32,lost
deal_958,EUR,758.19,deleted
deal_959,GBP,594.16,open
deal_960,USD,633.94,deleted
deal_961,USD,764.71,open
deal_962,EUR,16.26,won
deal_963,EUR,297.66,open
deal_964,USD,841.35,lost
deal_965,EUR,271.86,deleted
deal_966,USD,97.09,lost
deal_967,GBP,661.26,won
deal_968,EUR,78.28,open
deal_969,GBP,311.23,won
deal_970,USD,39.08,deleted
deal_971,GBP,861.21,won
deal_972,GBP,343.36,lost
deal_973,USD,801.57,deleted
deal_974,EUR,868.75,deleted
deal_975,GBP,289.27,open
deal_976,EUR,96.97,deleted
deal_977,USD,146.98,won
deal_978,USD,671.08,deleted
deal_979,GBP,456.66,deleted
deal_980,GBP,469.57,lost
deal_981,EUR,537.07,open
deal_982,USD,795.84,won
deal_983,EUR,15.39,deleted
deal_984,EUR,533.25,deleted
deal_985,EUR,335.21,lost
deal_986,USD,182.22,lost
deal_987,GBP,516.1,won
deal_988,GBP,397.38,open
deal_989,EUR,235.43,deleted
deal_990,GBP,225.97,lost
deal_991,USD,751.05,won
deal_992,USD,404.5,won
deal_993,EUR,399.68,lost
deal_994,USD,826.26,lost
deal_995,USD,848.39,won
deal_996,EUR,590.22,deleted
deal_997,EUR,826.34,lost
deal_998,GBP,718.76,lost
deal_999,GBP,894.36,deleted
deal_1000,USD,703.76,deleted
deal_1001,EUR,204.52,deleted
deal_1002,EUR,893.1,deleted
deal_1003,GBP,748.91,deleted
deal_1004,USD,172.99,open
deal_1005,USD,66.1,open
deal_1006,GBP,396.1,won
deal_1007,EUR,584.49,deleted
deal_1008,EUR,53.95,won
deal_1009,USD,274.72,won
deal_1010,USD,100.75,open
deal_1011,USD,579.71,lost
deal_1012,USD,753.06,won
deal_1013,GBP,711.85,deleted
deal_1014,GBP,412.83,deleted
deal_1015,EUR,126.3,won
deal_1016,USD,331.14,lost
deal_1017,USD,31.62,lost
deal_1018,GBP,284.11,won
deal_1019,GBP,775.82,lost
deal_1020,EUR,935.43,deleted
deal_1021,EUR,997.3,lost
deal_1022,EUR,733.61,lost
deal_1023,USD,238.36,won
deal_1024,EUR,893.87,won
deal_1025,EUR,27.19,open
deal_1026,USD,463.56,won
deal_1027,EUR,367.11,open
deal_1028,GBP,461.31,deleted
deal_1029,EUR,859.06,open
deal_1030,EUR,979.4,open
deal_1031,EUR,661.08,open
deal_1032,USD,0.84,open
deal_1033,GBP,554.06,open
deal_1034,GBP,184.72,open
deal_1035,EUR,751.87,won
deal_1036,EUR,891.34,won
deal_1037,GBP,240.02,open
deal_1038,EUR,689.33,open
deal_1039,EUR,165.66,deleted
deal_1040,USD,8.65,deleted
deal_1041,USD,861.87,open
deal_1042,USD,732.07,won
deal_1043,EUR,606.87,won
deal_1044,USD,282.31,deleted
deal_1045,EUR,241.77,won
deal_1046,USD,835.1,lost
deal_1047,USD,522.35,won
deal_1048,GBP,805.11,won
deal_1049,USD,290.04,won
deal_1050,EUR,826.73,won
deal_1051,EUR,358.58,won
deal_1052,USD,619.53,deleted
deal_1053,GBP,773.36,open
deal_1054,GBP,198.4,lost
deal_1055,EUR,790.18,deleted
deal_1056,USD,58.08,open
deal_1057,GBP,809.08,deleted
deal_1058,GBP,657.06,deleted
deal_1059,EUR,865.68,open
deal_1060,EUR,730.0,open
deal_1061,EUR,250.05,won
deal_1062,EUR,761.12,deleted
deal_1063,USD,223.49,lost
deal_1064,USD,735.72,won
deal_1065,GBP,810.34,open
deal_1066,GBP,715.79,lost
deal_1067,GBP,522.83,lost
deal_1068,EUR,683.6,lost
deal_1069,EUR,292.53,deleted
deal_1070,USD,176.63,deleted
deal_1071,GBP,216.16,won
deal_1072,EUR,139.28,open
deal_1073,EUR,359.25,deleted
deal_1074,GBP,223.67,lost
deal_1075,USD,431.23,deleted
deal_1076,GBP,55.85,won
deal_1077,USD,825.39,open
deal_1078,USD,382.21,deleted
deal_1079,EUR,346.95,won
deal_1080,USD,154.92,open
deal_1081,USD,350.94,deleted
deal_1082,EUR,584.21,deleted
deal_1083,GBP,886.89,lost
deal_1084,GBP,361.96,won
deal_1085,EUR,489.26,won
deal_1086,EUR,859.61,open
deal_1087,EUR,540.99,won
deal_1088,GBP,313.53,lost
deal_1089,EUR,304.92,deleted
deal_1090,GBP,397.66,won
deal_1091,USD,288.85,open
deal_1092,GBP,408.08,deleted
deal_1093,USD,907.2,deleted
deal_1094,GBP,550.26,open
deal_1095,EUR,801.16,open
deal_1096,EUR,816.89,won
deal_1097,USD,71.92,open
deal_1098,GBP,32.42,deleted
deal_1099,EUR,182.62,won
deal_1100,GBP,894.55,deleted
deal_1101,EUR,760.81,won
deal_1102,EUR,693.87,open
deal_1103,USD,628.04,deleted
deal_1104,USD,531.82,deleted
deal_1105,EUR,245.72,deleted
deal_1106,USD,872.27,deleted
deal_1107,GBP,174.61,lost
deal_1108,EUR,396.88,deleted
deal_1109,EUR,814.55,deleted
deal_1110,USD,101.88,deleted
deal_1111,EUR,17.22,lost
deal_1112,GBP,577.41,won
deal_1113,GBP,910.79,won
deal_1114,GBP,383.6,lost
deal_1115,EUR,798.01,won
deal_1116,USD,555.74,open
deal_1117,USD,543.03,open
deal_1118,EUR,810.6,won
deal_1119,EUR,903.33,deleted
deal_1120,EUR,31.88,open
deal_1121,GBP,149.14,open
deal_1122,EUR,791.41,deleted
deal_1123,GBP,470.44,deleted
deal_1124,GBP,744.25,won
deal_1125,GBP,300.79,deleted
deal_1126,GBP,238.44,open
deal_1127,EUR,970.18,lost
deal_1128,GBP,218.22,won
deal_1129,GBP,509.86,lost
deal_1130,EUR,722.12,deleted
deal_1131,USD,324.86,open
deal_1132,GBP,639.3,deleted
deal_1133,USD,946.95,lost
deal_1134,EUR,462.97,deleted
deal_1135,USD,197.56,deleted
deal_1136,EUR,246.41,deleted
deal_1137,EUR,822.83,won
deal_1138,GBP,364.37,lost
deal_1139,GBP,16.33,won
deal_1140,GBP,279.18,open
deal_1141,USD,49.74,deleted
deal_1142,GBP,358.24,open
deal_1143,GBP,625.51,won
deal_1144,EUR,633.18,won
deal_1145,GBP,251.92,won
deal_1146,EUR,35.0,deleted
deal_1147,USD,870.85,lost
deal_1148,USD,355.85,won
deal_1149,EUR,808.5,deleted
deal_1150,GBP,354.11,won
deal_1151,USD,702.57,open
deal_1152,EUR,574.51,open
deal_1153,USD,117.45,deleted
deal_1154,EUR,960.51,deleted
deal_1155,EUR,307.98,won
deal_1156,GBP,304.41,deleted
deal_1157,GBP,411.57,lost
deal_1158,GBP,870.63,lost
deal_1159,EUR,506.68,won
deal_1160,GBP,684.01,lost
deal_1161,USD,624.71,won
deal_1162,USD,562.96,lost
deal_1163,EUR,292.68,lost
deal_1164,EUR,755.16,won
deal_1165,GBP,331.53,won
deal_1166,EUR,896.72,won
deal_1167,USD,967.59,deleted
deal_1168,GBP,212.14,won
deal_1169,GBP,572.95,open
deal_1170,USD,213.29,lost
deal_1171,USD,529.25,open
deal_1172,GBP,404.61,lost
deal_1173,GBP,256.54,won
deal_1174,GBP,418.2,open
deal_1175,GBP,938.27,won
deal_1176,GBP,146.99,lost
deal_1177,GBP,28.13,deleted
deal_1178,USD,453.75,deleted
deal_1179,GBP,337.08,deleted
deal_1180,USD,72.72,open
deal_1181,USD,728.7,won
deal_1182,GBP,324.9,deleted
deal_1183,EUR,579.26,deleted
deal_1184,EUR,22.02,lost
deal_1185,EUR,899.57,deleted
deal_1186,GBP,19.57,deleted
deal_1187,GBP,579.24,lost
deal_1188,GBP,168.31,deleted
deal_1189,USD,939.84,deleted
deal_1190,USD,85.16,open
deal_1191,EUR,944.44,deleted
deal_1192,USD,42.23,lost
deal_1193,EUR,950.18,deleted
deal_1194,EUR,559.04,lost
deal_1195,USD,818.5,deleted
deal_1196,GBP,947.85,lost
deal_1197,USD,915.21,won
deal_1198,GBP,651.46,lost
deal_1199,GBP,429.97,won
deal_1200,EUR,94.32,won
deal_1201,EUR,987.57,open
deal_1202,USD,295.2,open
deal_1203,GBP,170.7,won
deal_1204,GBP,464.85,won
deal_1205,USD,448.91,lost
deal_1206,USD,544.81,lost
deal_1207,GBP,364.06,lost
deal_1208,GBP,802.41,won
deal_1209,GBP,809.11,won
deal_1210,USD,145.49,open
deal_1211,EUR,211.2,won
deal_1212,EUR,333.61,won
deal_1213,USD,130.15,won
deal_1214,GBP,396.02,deleted
deal_1215,USD,190.52,deleted
deal_1216,USD,629.94,won
deal_1217,USD,897.49,lost
deal_1218,EUR,49.31,deleted
deal_1219,EUR,809.27,won
deal_1220,USD,399.84,deleted
deal_1221,USD,608.0,won
deal_1222,EUR,607.31,won
deal_1223,GBP,43.67,open
deal_1224,GBP,272.49,lost
deal_1225,EUR,102.12,lost
deal_1226,GBP,304.98,open
deal_1227,EUR,851.5,deleted
deal_1228,GBP,810.95,lost
deal_1229,USD,178.43,deleted
deal_1230,EUR,640.4,deleted
deal_1231,EUR,917.32,lost
deal_1232,USD,838.3,won
deal_1233,EUR,954.12,lost
deal_1234,GBP,813.31,deleted
deal_1235,USD,443.78,open
deal_1236,USD,21.36,won
deal_1237,USD,45.87,open
deal_1238,GBP,687.94,lost
deal_1239,EUR,182.76,deleted
deal_1240,EUR,137.15,deleted
deal_1241,GBP,683.9,open
deal_1242,USD,564.41,open
deal_1243,USD,551.91,won
deal_1244,USD,152.29,won
deal_1245,EUR,570.02,won
deal_1246,EUR,735.65,lost
deal_1247,GBP,933.5,open
deal_1248,EUR,249.04,won
deal_1249,USD,794.16,deleted
deal_1250,USD,855.25,won
deal_1251,USD,787.02,open
deal_1252,EUR,565.31,won
deal_1253,EUR,335.28,open
deal_1254,GBP,645.55,won
deal_1255,GBP,508.84,lost
deal_1256,GBP,870.4,lost
deal_1257,EUR,825.24,lost
deal_1258,GBP,831.87,deleted
deal_1259,GBP,378.51,lost
deal_1260,USD,185.61,open
deal_1261,USD,114.0,lost
deal_1262,USD,453.14,open
deal_1263,USD,229.92,lost
deal_1264,GBP,360.57,lost
deal_1265,GBP,122.32,lost
deal_1266,GBP,28.74,won
deal_1267,EUR,918.05,deleted
deal_1268,USD,409.28,open
deal_1269,EUR,722.04,won
deal_1270,GBP,859.87,deleted
deal_1271,EUR,292.24,won
deal_1272,EUR,39.01,open
deal_1273,EUR,989.09,deleted
deal_1274,GBP,897.53,won
deal_1275,USD,510.58,lost
deal_1276,GBP,165.63,won
deal_1277,GBP,516.0,won
deal_1278,GBP,651.87,deleted
deal_1279,USD,655.24,deleted
deal_1280,USD,286.94,won
deal_1281,EUR,634.92,won
deal_1282,USD,571.82,won
deal_1283,GBP,13.44,open
deal_1284,EUR,312.02,lost
deal_1285,USD,728.04,deleted
deal_1286,USD,247.13,lost
deal_1287,USD,485.47,open
deal_1288,USD,681.56,open
deal_1289,GBP,308.61,won
deal_1290,GBP,818.65,won
deal_1291,USD,879.71,lost
deal_1292,EUR,198.41,open
deal_1293,GBP,547.41,won
deal_1294,USD,208.42,lost
deal_1295,GBP,908.34,won
deal_1296,USD,850.34,won
deal_1297,EUR,504.73,lost
deal_1298,USD,520.23,open
deal_1299,USD,425.16,won
deal_1300,GBP,565.12,open
deal_1301,EUR,437.66,open
deal_1302,GBP,499.26,open
deal_1303,EUR,962.0,won
deal_1304,USD,223.75,lost
deal_1305,GBP,580.66,deleted
deal_1306,GBP,847.12,deleted
deal_1307,EUR,250.36,lost
deal_1308,USD,133.12,lost
deal_1309,GBP,713.55,open
deal_1310,EUR,599.94,open
deal_1311,EUR,712.48,lost
deal_1312,GBP,317.08,lost
deal_1313,GBP,274.21,lost
deal_1314,GBP,300.75,lost
deal_1315,GBP,545.32,deleted
deal_1316,GBP,857.86,open
deal_1317,GBP,715.38,lost
deal_1318,GBP,735.82,open
deal_1319,EUR,884.25,open
deal_1320,GBP,44.9,deleted
deal_1321,EUR,888.36,open
deal_1322,USD,134.62,lost
deal_1323,GBP,224.44,deleted
deal_1324,GBP,6.89,lost
deal_1325,GBP,947.53,won
deal_1326,USD,460.11,deleted
deal_1327,GBP,941.29,lost
deal_1328,EUR,880.32,open
deal_1329,EUR,491.65,deleted
deal_1330,USD,15.04,open
deal_1331,USD,898.43,open
deal_1332,USD,681.03,deleted
deal_1333,USD,603.48,lost
deal_1334,USD,118.55,lost
deal_1335,EUR,860.25,deleted
deal_1336,GBP,584.7,lost
deal_1337,USD,624.23,lost
deal_1338,EUR,465.93,deleted
deal_1339,GBP,164.06,open
deal_1340,USD,531.34,open
deal_1341,GBP,939.23,lost
deal_1342,USD,269.16,lost
deal_1343,EUR,395.14,open
deal_1344,USD,998.22,won
deal_1345,USD,40.76,open
deal_1346,GBP,492.84,deleted
deal_1347,EUR,143.21,deleted
deal_1348,GBP,668.8,open
deal_1349,USD,516.51,won
deal_1350,GBP,465.93,lost
deal_1351,EUR,223.18,won
deal_1352,GBP,259.01,lost
deal_1353,EUR,442.9,lost
deal_1354,USD,689.08,won
deal_1355,GBP,96.38,lost
deal_1356,EUR,59.74,lost
deal_1357,GBP,957.33,lost
deal_1358,USD,258.39,won
deal_1359,USD,780.77,open
deal_1360,EUR,411.33,lost
deal_1361,EUR,592.38,deleted
deal_1362,USD,567.31,won
deal_1363,USD,515.34,lost
deal_1364,EUR,532.57,open
deal_1365,GBP,824.38,open
deal_1366,GBP,213.8,won
deal_1367,USD,356.04,open
deal_1368,GBP,608.77,lost
deal_1369,GBP,271.26,won
deal_1370,GBP,692.58,deleted
deal_1371,EUR,882.97,won
deal_1372,EUR,239.53,won
deal_1373,EUR,16.13,won
deal_1374,USD,684.26,open
deal_1375,EUR,507.53,open
deal_1376,EUR,21.19,open
deal_1377,USD,621.42,deleted
deal_1378,USD,186.43,lost
deal_1379,USD,168.41,lost
deal_1380,EUR,699.59,lost
deal_1381,EUR,751.43,open
deal_1382,USD,568.65,open
deal_1383,USD,698.1,open
deal_1384,USD,640.32,open
deal_1385,EUR,226.22,deleted
deal_1386,USD,620.17,won
deal_1387,EUR,398.57,open
deal_1388,USD,24.38,lost
deal_1389,GBP,857.75,won
deal_1390,USD,389.38,deleted
deal_1391,USD,850.37,won
deal_1392,EUR,649.88,lost
deal_1393,USD,439.75,lost
deal_1394,EUR,150.94,lost
deal_1395,GBP,221.4,lost
deal_1396,USD,697.97,won
deal_1397,EUR,240.72,open
deal_1398,GBP,292.27,deleted
deal_1399,USD,455.27,lost
deal_1400,GBP,184.62,won
deal_1401,USD,999.0,open
deal_1402,GBP,258.45,lost
deal_1403,EUR,365.91,open
deal_1404,EUR,680.26,won
deal_1405,EUR,883.05,open
deal_1406,GBP,60.46,lost
deal_1407,GBP,94.58,won
deal_1408,GBP,444.67,open
deal_1409,GBP,101.38,lost
deal_1410,EUR,32.91,won
deal_1411,EUR,717.93,open
deal_1412,GBP,34.02,lost
deal_1413,GBP,707.95,open
deal_1414,GBP,512.58,lost
deal_1415,EUR,686.53,deleted
deal_1416,USD,126.07,open
deal_1417,EUR,43.84,open
deal_1418,USD,881.65,lost
deal_1419,USD,784.26,lost
deal_1420,EUR,623.75,deleted
deal_1421,EUR,543.33,lost
deal_1422,USD,34.83,open
deal_1423,EUR,795.92,lost
deal_1424,GBP,503.39,deleted
deal_1425,EUR,55.46,deleted
deal_1426,USD,96.4,open
deal_1427,GBP,980.23,lost
deal_1428,GBP,115.77,deleted
deal_1429,GBP,33.57,open
deal_1430,GBP,819.88,open
deal_1431,USD,207.2,lost
deal_1432,USD,589.98,won
deal_1433,GBP,997.79,deleted
deal_1434,EUR,603.28,open
deal_1435,EUR,503.78,lost
deal_1436,USD,627.13,open
deal_1437,EUR,673.15,won
deal_1438,EUR,858.09,deleted
deal_1439,USD,450.03,open
deal_1440,GBP,257.19,won
deal_1441,GBP,979.18,open
deal_1442,USD,176.45,open
deal_1443,USD,318.24,lost
deal_1444,USD,757.34,deleted
deal_1445,GBP,343.77,deleted
deal_1446,GBP,776.15,open
deal_1447,GBP,593.41,won
deal_1448,EUR,72.62,lost
deal_1449,GBP,540.58,open
deal_1450,EUR,383.53,deleted
deal_1451,GBP,980.83,won
deal_1452,USD,891.75,deleted
deal_1453,EUR,912.14,lost
deal_1454,EUR,914.32,won
deal_1455,GBP,173.98,deleted
deal_1456,EUR,435.2,lost
deal_1457,GBP,599.61,deleted
deal_1458,GBP,229.01,deleted
deal_1459,GBP,277.54,deleted
deal_1460,GBP,232.56,won
deal_1461,USD,568.64,won
deal_1462,EUR,999.28,deleted
deal_1463,GBP,216.8,open
deal_1464,GBP,236.82,open
deal_1465,USD,11.88,deleted
deal_1466,EUR,422.79,deleted
deal_1467,GBP,160.0,deleted
deal_1468,GBP,597.96,won
deal_1469,USD,993.15,won
deal_1470,GBP,389.79,deleted
deal_1471,GBP,758.15,lost
deal_1472,USD,139.55,deleted
deal_1473,EUR,807.15,deleted
deal_1474,GBP,973.35,won
deal_1475,USD,301.1,deleted
deal_1476,GBP,439.83,won
deal_1477,GBP,32.98,deleted
deal_1478,USD,222.27,deleted
deal_1479,USD,66.22,won
deal_1480,EUR,136.01,lost
deal_1481,GBP,590.77,won
deal_1482,USD,249.01,lost
deal_1483,GBP,175.13,lost
deal_1484,USD,619.75,deleted
deal_1485,GBP,875.11,won
deal_1486,USD,382.13,open
deal_1487,GBP,651.99,open
deal_1488,EUR,70.86,open
deal_1489,EUR,830.91,lost
deal_1490,GBP,466.57,lost
deal_1491,GBP,23.84,deleted
deal_1492,USD,556.89,lost
deal_1493,GBP,204.51,open
deal_1494,EUR,338.19,won
deal_1495,GBP,824.16,lost
deal_1496,USD,61.98,lost
deal_1497,USD,820.1,lost
deal_1498,USD,848.48,open
deal_1499,USD,334.47,lost
deal_1500,USD,12.49,won
deal_1501,USD,617.49,open
deal_1502,EUR,746.18,lost
deal_1503,USD,424.35,won
deal_1504,EUR,175.34,deleted
deal_1505,USD,910.45,open
deal_1506,EUR,107.16,open
deal_1507,USD,298.24,open
deal_1508,GBP,52.48,deleted
deal_1509,EUR,895.73,won
deal_1510,USD,96.47,deleted
deal_1511,EUR,956.91,lost
deal_1512,USD,185.65,won
deal_1513,GBP,83.92,won
deal_1514,GBP,689.33,open
deal_1515,EUR,318.46,lost
deal_1516,EUR,283.63,lost
deal_1517,USD,608.69,open
deal_1518,GBP,790.0,lost
deal_1519,USD,151.63,won
deal_1520,GBP,917.3,deleted
deal_1521,USD,442.81,deleted
deal_1522,GBP,902.76,won
deal_1523,GBP,883.8,lost
deal_1524,USD,897.53,won
deal_1525,GBP,135.24,won
deal_1526,GBP,549.97,won
deal_1527,EUR,560.95,won
deal_1528,GBP,477.39,deleted
deal_1529,USD,826.82,won
deal_1530,EUR,7.78,deleted
deal_1531,USD,924.67,deleted
deal_1532,USD,463.26,open
deal_1533,EUR,545.5,lost
deal_1534,EUR,132.08,won
deal_1535,EUR,752.79,open
deal_1536,EUR,871.15,lost
deal_1537,USD,157.9,deleted
deal_1538,EUR,322.99,won
deal_1539,GBP,693.5,lost
deal_1540,USD,232.65,won
deal_1541,GBP,319.74,deleted
deal_1542,GBP,609.18,open
deal_1543,EUR,343.15,open
deal_1544,GBP,878.55,lost
deal_1545,USD,934.18,open
deal_1546,GBP,504.94,open
deal_1547,USD,218.35,deleted
deal_1548,GBP,674.98,won
deal_1549,GBP,552.14,open
deal_1550,GBP,894.34,deleted
deal_1551,GBP,377.03,won
deal_1552,USD,374.79,won
deal_1553,EUR,902.12,open
deal_1554,USD,146.73,deleted
deal_1555,GBP,350.13,won
deal_1556,GBP,718.49,won
deal_1557,GBP,825.87,won
deal_1558,EUR,941.51,won
deal_1559,USD,730.37,lost
deal_1560,GBP,242.33,lost
deal_1561,EUR,460.35,open
deal_1562,GBP,394.26,won
deal_1563,USD,844.14,lost
deal_1564,GBP,456.33,deleted
deal_1565,EUR,312.28,won
deal_1566,USD,651.19,won
deal_1567,USD,341.87,lost
deal_1568,EUR,71.69,deleted
deal_1569,USD,216.87,open
deal_1570,EUR,580.69,lost
deal_1571,USD,410.48,won
deal_1572,GBP,160.9,lost
deal_1573,GBP,163.51,deleted
deal_1574,USD,833.7,won
deal_1575,USD,243.17,lost
deal_1576,EUR,59.81,lost
deal_1577,EUR,634.79,won
deal_1578,GBP,362.25,lost
deal_1579,EUR,17.85,deleted
deal_1580,USD,623.87,open
deal_1581,EUR,205.68,won
deal_1582,USD,906.16,lost
deal_1583,EUR,880.78,deleted
deal_1584,EUR,966.71,deleted
deal_1585,USD,124.46,lost
deal_1586,GBP,474.45,deleted
deal_1587,GBP,517.19,lost
deal_1588,GBP,843.93,won
deal_1589,EUR,453.5,won
deal_1590,EUR,728.82,lost
deal_1591,GBP,158.15,open
deal_1592,GBP,525.1,open
deal_1593,USD,409.91,lost
deal_1594,EUR,393.15,deleted
deal_1595,USD,633.89,lost
deal_1596,USD,458.21,open
deal_1597,GBP,265.57,open
deal_1598,GBP,814.58,won
deal_1599,GBP,329.66,deleted
deal_1600,USD,193.1,won
deal_1601,EUR,280.42,lost
deal_1602,GBP,919.58,won
deal_1603,EUR,878.0,won
deal_1604,EUR,667.44,deleted
deal_1605,USD,953.65,won
deal_1606,USD,635.52,lost
deal_1607,EUR,143.31,open
deal_1608,USD,853.87,lost
deal_1609,GBP,131.45,lost
deal_1610,EUR,480.57,lost
deal_1611,USD,690.99,open
deal_1612,GBP,304.12,open
deal_1613,EUR,980.06,lost
deal_1614,EUR,174.48,open
deal_1615,GBP,174.3,open
deal_1616,EUR,840.36,lost
deal_1617,GBP,712.88,lost
deal_1618,GBP,704.24,won
deal_1619,EUR,328.82,lost
deal_1620,EUR,178.08,lost
deal_1621,EUR,705.3,lost
deal_1622,GBP,282.27,won
deal_1623,GBP,444.55,open
deal_1624,GBP,78.88,deleted
deal_1625,USD,734.37,won
deal_1626,GBP,951.93,deleted
deal_1627,EUR,448.64,won
deal_1628,EUR,116.11,lost
deal_1629,GBP,461.96,open
deal_1630,GBP,260.53,deleted
deal_1631,USD,650.33,lost
deal_1632,EUR,317.4,open
deal_1633,USD,963.41,open
deal_1634,EUR,227.32,deleted
deal_1635,GBP,649.15,won
deal_1636,EUR,716.77,won
deal_1637,USD,290.24,deleted
deal_1638,EUR,828.93,won
deal_1639,GBP,344.37,deleted
deal_1640,EUR,613.17,won
deal_1641,GBP,629.38,open
deal_1642,USD,332.82,lost
deal_1643,EUR,274.64,won
deal_1644,EUR,537.63,lost
deal_1645,EUR,951.42,deleted
deal_1646,GBP,894.69,open
deal_1647,GBP,666.23,open
deal_1648,EUR,239.76,won
deal_1649,USD,101.75,deleted
deal_1650,USD,725.55,lost
deal_1651,EUR,686.03,deleted
deal_1652,GBP,864.44,lost
deal_1653,GBP,70.67,won
deal_1654,GBP,652.8,open
deal_1655,GBP,417.37,deleted
deal_1656,EUR,309.47,lost
deal_1657,GBP,993.13,won
deal_1658,EUR,482.66,open
deal_1659,GBP,539.02,lost
deal_1660,USD,593.96,won
deal_1661,USD,899.29,deleted
deal_1662,EUR,574.32,lost
deal_1663,EUR,852.84,deleted
deal_1664,EUR,295.91,won
deal_1665,EUR,650.6,open
deal_1666,GBP,596.57,open
deal_1667,USD,236.83,deleted
deal_1668,EUR,164.61,won
deal_1669,USD,328.05,deleted
deal_1670,GBP,336.98,open
deal_1671,USD,565.67,deleted
deal_1672,USD,399.03,lost
deal_1673,USD,869.38,open
deal_1674,USD,311.5,won
deal_1675,EUR,811.84,deleted
deal_1676,GBP,191.34,lost
deal_1677,EUR,2.46,lost
deal_1678,USD,321.8,won
deal_1679,EUR,209.53,lost
deal_1680,GBP,444.03,lost
deal_1681,EUR,327.37,deleted
deal_1682,EUR,364.78,open
deal_1683,EUR,561.89,won
deal_1684,USD,830.42,lost
deal_1685,GBP,329.13,deleted
deal_1686,USD,442.38,lost
deal_1687,USD,295.47,lost
deal_1688,GBP,572.34,open
deal_1689,USD,743.24,lost
deal_1690,EUR,996.13,won
deal_1691,GBP,506.73,won
deal_1692,GBP,629.21,won
deal_1693,USD,205.19,open
deal_1694,GBP,402.36,lost
deal_1695,USD,118.54,deleted
deal_1696,EUR,482.82,lost
deal_1697,EUR,918.85,won
deal_1698,EUR,24.59,won
deal_1699,USD,927.24,won
deal_1700,GBP,199.25,lost
deal_1701,GBP,847.33,deleted
deal_1702,USD,917.91,lost
deal_1703,EUR,225.81,won
deal_1704,USD,398.06,open
deal_1705,EUR,338.38,deleted
deal_1706,GBP,817.72,won
deal_1707,EUR,334.18,deleted
deal_1708,EUR,230.24,open
deal_1709,GBP,281.26,deleted
deal_1710,USD,212.89,lost
deal_1711,GBP,706.6,open
deal_1712,GBP,633.33,deleted
deal_1713,USD,584.21,deleted
deal_1714,GBP,531.09,deleted
deal_1715,USD,699.26,won
deal_1716,EUR,296.33,open
deal_1717,EUR,891.27,open
deal_1718,USD,260.02,won
deal_1719,GBP,842.97,won
deal_1720,USD,991.76,deleted
deal_1721,EUR,513.91,open
deal_1722,GBP,721.8,open
deal_1723,USD,859.83,lost
deal_1724,USD,951.68,lost
deal_1725,USD,574.08,open
deal_1726,GBP,711.34,won
deal_1727,EUR,580.94,won
deal_1728,USD,860.99,won
deal_1729,GBP,358.8,lost
deal_1730,GBP,253.8,won
deal_1731,GBP,811.01,lost
deal_1732,GBP,712.41,won
deal_1733,EUR,742.48,deleted
deal_1734,GBP,432.34,deleted
deal_1735,USD,636.91,deleted
deal_1736,EUR,566.94,lost
deal_1737,EUR,737.21,won
deal_1738,GBP,726.06,open
deal_1739,EUR,172.54,won
deal_1740,EUR,923.61,open
deal_1741,USD,523.55,won
deal_1742,GBP,431.7,lost
deal_1743,USD,290.06,deleted
deal_1744,USD,846.31,open
deal_1745,EUR,337.46,won
deal_1746,EUR,537.15,deleted
deal_1747,USD,839.29,deleted
deal_1748,USD,403.85,won
deal_1749,EUR,329.4,deleted
deal_1750,USD,166.23,lost
deal_1751,USD,980.46,won
deal_1752,USD,529.41,lost
